rank,province,city,aqi,quality_level,pm25,main_pollutant,date,timestamp
42,河南,平顶山,98,良,73,PM2.5,2019-01-02,2025-03-08 22:46:46
43,山东,日照,98,良,73,PM2.5,2019-01-02,2025-03-08 22:46:46
44,江苏,盐城,95,良,71,PM2.5,2019-01-02,2025-03-08 22:46:46
45,安徽,合肥,94,良,70,PM2.5,2019-01-02,2025-03-08 22:46:46
46,河南,商丘,94,良,70,PM2.5,2019-01-02,2025-03-08 22:46:46
47,浙江,嘉兴,94,良,70,PM2.5,2019-01-02,2025-03-08 22:46:46
48,安徽,宣城,94,良,70,PM2.5,2019-01-02,2025-03-08 22:46:46
49,江苏,徐州,94,良,70,PM2.5,2019-01-02,2025-03-08 22:46:46
50,河南,濮阳,94,良,70,PM2.5,2019-01-02,2025-03-08 22:46:46
51,浙江,绍兴,94,良,70,PM2.5,2019-01-02,2025-03-08 22:46:46
52,山东,聊城,94,良,70,PM2.5,2019-01-02,2025-03-08 22:46:46
53,安徽,芜湖,94,良,70,PM2.5,2019-01-02,2025-03-08 22:46:46
54,山东,菏泽,94,良,70,PM2.5,2019-01-02,2025-03-08 22:46:46
55,安徽,宿州,93,良,69,PM2.5,2019-01-02,2025-03-08 22:46:46
56,甘肃,兰州,92,良,68,PM2.5,2019-01-02,2025-03-08 22:46:46
57,河北,邢台,92,良,68,PM2.5,2019-01-02,2025-03-08 22:46:46
58,内蒙古,呼和浩特,91,良,55,PM10,2019-01-02,2025-03-08 22:46:46
59,江苏,南京,90,良,67,PM2.5,2019-01-02,2025-03-08 22:46:46
60,河南,周口,90,良,67,PM2.5,2019-01-02,2025-03-08 22:46:46
61,山东,枣庄,90,良,67,PM2.5,2019-01-02,2025-03-08 22:46:46
62,湖北,武汉,90,良,67,PM2.5,2019-01-02,2025-03-08 22:46:46
63,江苏,苏州,90,良,67,PM2.5,2019-01-02,2025-03-08 22:46:46
64,安徽,马鞍山,90,良,67,PM2.5,2019-01-02,2025-03-08 22:46:46
65,河南,洛阳,89,良,66,PM2.5,2019-01-02,2025-03-08 22:46:46
66,湖北,襄阳,89,良,66,PM2.5,2019-01-02,2025-03-08 22:46:46
67,河南,鹤壁,89,良,66,PM2.5,2019-01-02,2025-03-08 22:46:46
68,河南,安阳,88,良,65,PM2.5,2019-01-02,2025-03-08 22:46:46
69,河南,漯河,88,良,65,PM2.5,2019-01-02,2025-03-08 22:46:46
70,河北,衡水,88,良,65,PM2.5,2019-01-02,2025-03-08 22:46:46
71,陕西,咸阳,85,良,63,PM10,2019-01-02,2025-03-08 22:46:46
72,黑龙江,哈尔滨,85,良,63,PM2.5,2019-01-02,2025-03-08 22:46:46
73,湖北,宜昌,85,良,63,PM2.5,2019-01-02,2025-03-08 22:46:46
74,安徽,淮北,85,良,63,PM2.5,2019-01-02,2025-03-08 22:46:46
75,宁夏,银川,85,良,55,PM10,2019-01-02,2025-03-08 22:46:46
76,河南,南阳,84,良,62,PM2.5,2019-01-02,2025-03-08 22:46:46
77,湖北,荆州,84,良,62,PM2.5,2019-01-02,2025-03-08 22:46:46
78,内蒙古,包头,83,良,43,PM10,2019-01-02,2025-03-08 22:46:46
79,河北,石家庄,83,良,61,PM2.5,2019-01-02,2025-03-08 22:46:46
80,安徽,安庆,82,良,60,PM2.5,2019-01-02,2025-03-08 22:46:46
81,河南,许昌,82,良,60,PM2.5,2019-01-02,2025-03-08 22:46:46
82,河南,郑州,82,良,60,PM2.5,2019-01-02,2025-03-08 22:46:46
83,江苏,宿迁,80,良,59,PM2.5,2019-01-02,2025-03-08 22:46:46
84,江苏,无锡,80,良,59,PM2.5,2019-01-02,2025-03-08 22:46:46
85,河北,邯郸,80,良,59,PM2.5,2019-01-02,2025-03-08 22:46:46
86,安徽,亳州,79,良,58,PM2.5,2019-01-02,2025-03-08 22:46:46
87,河北,承德,79,良,58,PM2.5,2019-01-02,2025-03-08 22:46:46
88,河南,新乡,79,良,58,PM2.5,2019-01-02,2025-03-08 22:46:46
89,湖北,荆门,78,良,57,PM2.5,2019-01-02,2025-03-08 22:46:46
90,山西,阳泉,78,良,57,PM2.5,2019-01-02,2025-03-08 22:46:46
91,安徽,池州,77,良,56,PM2.5,2019-01-02,2025-03-08 22:46:46
92,河南,焦作,77,良,56,PM2.5,2019-01-02,2025-03-08 22:46:46
93,山西,吕梁,76,良,48,PM10,2019-01-02,2025-03-08 22:46:46
94,安徽,六安,75,良,55,PM2.5,2019-01-02,2025-03-08 22:46:46
95,湖北,咸宁,75,良,55,PM2.5,2019-01-02,2025-03-08 22:46:46
96,河南,三门峡,74,良,51,PM10,2019-01-02,2025-03-08 22:46:46
97,浙江,台州,74,良,54,PM2.5,2019-01-02,2025-03-08 22:46:46
98,山西,忻州,73,良,52,PM10,2019-01-02,2025-03-08 22:46:46
99,四川,泸州,73,良,53,PM2.5,2019-01-02,2025-03-08 22:46:46
100,浙江,衢州,73,良,53,PM2.5,2019-01-02,2025-03-08 22:46:46
101,江西,九江,72,良,52,PM2.5,2019-01-02,2025-03-08 22:46:46
102,山西,太原,72,良,44,PM10,2019-01-02,2025-03-08 22:46:46
103,湖南,湘潭,72,良,52,PM2.5,2019-01-02,2025-03-08 22:46:46
104,山西,运城,72,良,41,PM10,2019-01-02,2025-03-08 22:46:46
105,山西,晋中,71,良,43,PM10,2019-01-02,2025-03-08 22:46:46
106,山西,朔州,70,良,50,PM10,2019-01-02,2025-03-08 22:46:46
107,陕西,铜川,70,良,44,PM10,2019-01-02,2025-03-08 22:46:46
108,安徽,铜陵,70,良,51,PM2.5,2019-01-02,2025-03-08 22:46:46
109,河南,信阳,69,良,50,PM2.5,2019-01-02,2025-03-08 22:46:46
110,浙江,宁波,69,良,50,PM2.5,2019-01-02,2025-03-08 22:46:46
111,四川,广安,69,良,50,PM2.5,2019-01-02,2025-03-08 22:46:46
112,浙江,温州,69,良,50,PM2.5,2019-01-02,2025-03-08 22:46:46
113,河南,驻马店,69,良,50,PM2.5,2019-01-02,2025-03-08 22:46:46
114,湖北,黄冈,68,良,49,PM2.5,2019-01-02,2025-03-08 22:46:46
115,浙江,金华,66,良,46,PM10,2019-01-02,2025-03-08 22:46:46
116,湖南,株洲,65,良,47,PM2.5,2019-01-02,2025-03-08 22:46:46
117,湖南,常德,64,良,46,PM2.5,2019-01-02,2025-03-08 22:46:46
118,山西,晋城,64,良,39,PM10,2019-01-02,2025-03-08 22:46:46
119,陕西,渭南,63,良,35,PM10,2019-01-02,2025-03-08 22:46:46
120,山西,大同,62,良,43,PM10,2019-01-02,2025-03-08 22:46:46
121,湖北,鄂州,62,良,44,PM2.5,2019-01-02,2025-03-08 22:46:46
122,山西,长治,62,良,44,PM2.5,2019-01-02,2025-03-08 22:46:46
123,江西,南昌,60,良,43,PM2.5,2019-01-02,2025-03-08 22:46:46
124,河北,张家口,60,良,37,PM10,2019-01-02,2025-03-08 22:46:46
125,四川,达州,60,良,40,PM10,2019-01-02,2025-03-08 22:46:46
126,四川,南充,59,良,42,PM2.5,2019-01-02,2025-03-08 22:46:46
127,陕西,西安,59,良,32,PM10,2019-01-02,2025-03-08 22:46:46
128,湖南,长沙,59,良,41,PM10,2019-01-02,2025-03-08 22:46:46
129,湖南,岳阳,57,良,40,PM2.5,2019-01-02,2025-03-08 22:46:46
130,四川,资阳,57,良,40,PM2.5,2019-01-02,2025-03-08 22:46:46
131,湖北,黄石,57,良,40,PM2.5,2019-01-02,2025-03-08 22:46:46
132,江西,宜春,56,良,31,PM10,2019-01-02,2025-03-08 22:46:46
133,广东,中山,55,良,34,PM10,2019-01-02,2025-03-08 22:46:46
134,广西,南宁,55,良,39,PM2.5,2019-01-02,2025-03-08 22:46:46
135,四川,德阳,55,良,39,PM2.5,2019-01-02,2025-03-08 22:46:46
136,安徽,黄山,55,良,32,PM10,2019-01-02,2025-03-08 22:46:46
137,江西,新余,54,良,34,PM10,2019-01-02,2025-03-08 22:46:46
138,广东,珠海,54,良,38,PM2.5,2019-01-02,2025-03-08 22:46:46
139,江西,萍乡,54,良,38,PM2.5,2019-01-02,2025-03-08 22:46:46
140,重庆,重庆,54,良,38,PM2.5,2019-01-02,2025-03-08 22:46:46
141,浙江,丽水,53,良,37,PM2.5,2019-01-02,2025-03-08 22:46:46
142,广东,佛山,53,良,29,PM10,2019-01-02,2025-03-08 22:46:46
143,四川,内江,53,良,37,PM2.5,2019-01-02,2025-03-08 22:46:46
144,湖南,益阳,53,良,37,PM2.5,2019-01-02,2025-03-08 22:46:46
145,四川,绵阳,53,良,37,PM2.5,2019-01-02,2025-03-08 22:46:46
146,青海,西宁,53,良,28,PM10,2019-01-02,2025-03-08 22:46:46
147,四川,自贡,51,良,32,PM10,2019-01-02,2025-03-08 22:46:46
148,广东,江门,49,优,30,,2019-01-02,2025-03-08 22:46:46
149,四川,遂宁,49,优,30,,2019-01-02,2025-03-08 22:46:46
150,广东,广州,47,优,28,,2019-01-02,2025-03-08 22:46:46
151,广东,东莞,45,优,28,,2019-01-02,2025-03-08 22:46:46
152,广东,深圳,44,优,26,,2019-01-02,2025-03-08 22:46:46
153,四川,乐山,43,优,30,,2019-01-02,2025-03-08 22:46:46
154,四川,成都,43,优,30,,2019-01-02,2025-03-08 22:46:46
155,云南,昆明,43,优,30,,2019-01-02,2025-03-08 22:46:46
156,四川,眉山,43,优,30,,2019-01-02,2025-03-08 22:46:46
157,福建,厦门,40,优,21,,2019-01-02,2025-03-08 22:46:46
158,福建,福州,40,优,27,,2019-01-02,2025-03-08 22:46:46
159,四川,宜宾,39,优,27,,2019-01-02,2025-03-08 22:46:46
160,新疆,乌鲁木齐,37,优,17,,2019-01-02,2025-03-08 22:46:46
161,四川,雅安,36,优,25,,2019-01-02,2025-03-08 22:46:46
162,上海,上海,33,优,23,,2019-01-02,2025-03-08 22:46:46
163,贵州,贵阳,33,优,23,,2019-01-02,2025-03-08 22:46:46
164,广东,惠州,31,优,19,,2019-01-02,2025-03-08 22:46:46
165,西藏,拉萨,30,优,13,,2019-01-02,2025-03-08 22:46:46
