rank,province,city,aqi,quality_level,pm25,main_pollutant,date,timestamp
126,四川,南充,59,良,42,PM2.5,2020-02-29,2025-03-08 23:05:31
127,陕西,西安,59,良,32,PM10,2020-02-29,2025-03-08 23:05:31
128,湖南,长沙,59,良,41,PM10,2020-02-29,2025-03-08 23:05:31
129,湖南,岳阳,57,良,40,PM2.5,2020-02-29,2025-03-08 23:05:31
130,四川,资阳,57,良,40,PM2.5,2020-02-29,2025-03-08 23:05:31
131,湖北,黄石,57,良,40,PM2.5,2020-02-29,2025-03-08 23:05:31
132,江西,宜春,56,良,31,PM10,2020-02-29,2025-03-08 23:05:31
133,广东,中山,55,良,34,PM10,2020-02-29,2025-03-08 23:05:31
134,广西,南宁,55,良,39,PM2.5,2020-02-29,2025-03-08 23:05:31
135,四川,德阳,55,良,39,PM2.5,2020-02-29,2025-03-08 23:05:31
136,安徽,黄山,55,良,32,PM10,2020-02-29,2025-03-08 23:05:31
137,江西,新余,54,良,34,PM10,2020-02-29,2025-03-08 23:05:31
138,广东,珠海,54,良,38,PM2.5,2020-02-29,2025-03-08 23:05:31
139,江西,萍乡,54,良,38,PM2.5,2020-02-29,2025-03-08 23:05:31
140,重庆,重庆,54,良,38,PM2.5,2020-02-29,2025-03-08 23:05:31
141,浙江,丽水,53,良,37,PM2.5,2020-02-29,2025-03-08 23:05:31
142,广东,佛山,53,良,29,PM10,2020-02-29,2025-03-08 23:05:31
143,四川,内江,53,良,37,PM2.5,2020-02-29,2025-03-08 23:05:31
144,湖南,益阳,53,良,37,PM2.5,2020-02-29,2025-03-08 23:05:31
145,四川,绵阳,53,良,37,PM2.5,2020-02-29,2025-03-08 23:05:31
146,青海,西宁,53,良,28,PM10,2020-02-29,2025-03-08 23:05:31
147,四川,自贡,51,良,32,PM10,2020-02-29,2025-03-08 23:05:31
148,广东,江门,49,优,30,,2020-02-29,2025-03-08 23:05:31
149,四川,遂宁,49,优,30,,2020-02-29,2025-03-08 23:05:31
150,广东,广州,47,优,28,,2020-02-29,2025-03-08 23:05:31
151,广东,东莞,45,优,28,,2020-02-29,2025-03-08 23:05:31
152,广东,深圳,44,优,26,,2020-02-29,2025-03-08 23:05:31
153,四川,乐山,43,优,30,,2020-02-29,2025-03-08 23:05:31
154,四川,成都,43,优,30,,2020-02-29,2025-03-08 23:05:31
155,云南,昆明,43,优,30,,2020-02-29,2025-03-08 23:05:31
156,四川,眉山,43,优,30,,2020-02-29,2025-03-08 23:05:31
157,福建,厦门,40,优,21,,2020-02-29,2025-03-08 23:05:31
158,福建,福州,40,优,27,,2020-02-29,2025-03-08 23:05:31
159,四川,宜宾,39,优,27,,2020-02-29,2025-03-08 23:05:31
160,新疆,乌鲁木齐,37,优,17,,2020-02-29,2025-03-08 23:05:31
161,四川,雅安,36,优,25,,2020-02-29,2025-03-08 23:05:31
162,上海,上海,33,优,23,,2020-02-29,2025-03-08 23:05:31
163,贵州,贵阳,33,优,23,,2020-02-29,2025-03-08 23:05:31
164,广东,惠州,31,优,19,,2020-02-29,2025-03-08 23:05:31
165,西藏,拉萨,30,优,13,,2020-02-29,2025-03-08 23:05:31
166,浙江,舟山,30,优,16,,2020-02-29,2025-03-08 23:05:31
167,广东,肇庆,29,优,20,,2020-02-29,2025-03-08 23:05:31
168,海南,海口,22,优,14,,2020-02-29,2025-03-08 23:05:31
1,河北,唐山,179,中度污染,135,PM2.5,2020-03-01,2025-03-08 23:05:34
1,河北,唐山,179,中度污染,135,PM2.5,2020-03-01,2025-03-08 23:05:34
2,天津,天津,175,中度污染,132,PM2.5,2020-03-01,2025-03-08 23:05:34
3,河北,廊坊,158,中度污染,120,PM2.5,2020-03-01,2025-03-08 23:05:34
4,湖北,随州,152,中度污染,116,PM2.5,2020-03-01,2025-03-08 23:05:34
5,山东,潍坊,145,轻度污染,111,PM2.5,2020-03-01,2025-03-08 23:05:34
6,山东,东营,142,轻度污染,108,PM2.5,2020-03-01,2025-03-08 23:05:34
7,吉林,长春,142,轻度污染,108,PM2.5,2020-03-01,2025-03-08 23:05:34
8,辽宁,沈阳,138,轻度污染,105,PM2.5,2020-03-01,2025-03-08 23:05:34
9,河北,秦皇岛,134,轻度污染,102,PM2.5,2020-03-01,2025-03-08 23:05:34
10,河北,沧州,127,轻度污染,96,PM2.5,2020-03-01,2025-03-08 23:05:34
11,辽宁,锦州,123,轻度污染,93,PM2.5,2020-03-01,2025-03-08 23:05:34
12,河北,保定,122,轻度污染,92,PM2.5,2020-03-01,2025-03-08 23:05:34
13,山东,淄博,122,轻度污染,92,PM2.5,2020-03-01,2025-03-08 23:05:34
14,北京,北京,119,轻度污染,90,PM2.5,2020-03-01,2025-03-08 23:05:34
15,山东,青岛,119,轻度污染,90,PM2.5,2020-03-01,2025-03-08 23:05:34
16,辽宁,朝阳,118,轻度污染,89,PM2.5,2020-03-01,2025-03-08 23:05:34
17,江苏,连云港,117,轻度污染,88,PM2.5,2020-03-01,2025-03-08 23:05:34
18,辽宁,葫芦岛,115,轻度污染,87,PM2.5,2020-03-01,2025-03-08 23:05:34
19,山东,滨州,114,轻度污染,86,PM2.5,2020-03-01,2025-03-08 23:05:34
20,陕西,宝鸡,112,轻度污染,84,PM2.5,2020-03-01,2025-03-08 23:05:34
21,山东,德州,109,轻度污染,82,PM2.5,2020-03-01,2025-03-08 23:05:34
22,江苏,扬州,109,轻度污染,82,PM2.5,2020-03-01,2025-03-08 23:05:34
23,江苏,泰州,108,轻度污染,81,PM2.5,2020-03-01,2025-03-08 23:05:34
24,湖北,孝感,107,轻度污染,80,PM2.5,2020-03-01,2025-03-08 23:05:34
25,山东,泰安,107,轻度污染,80,PM2.5,2020-03-01,2025-03-08 23:05:34
26,山东,济宁,107,轻度污染,80,PM2.5,2020-03-01,2025-03-08 23:05:34
27,河南,开封,105,轻度污染,79,PM2.5,2020-03-01,2025-03-08 23:05:34
28,江苏,淮安,104,轻度污染,78,PM2.5,2020-03-01,2025-03-08 23:05:34
29,安徽,滁州,104,轻度污染,78,PM2.5,2020-03-01,2025-03-08 23:05:34
30,山东,临沂,103,轻度污染,77,PM2.5,2020-03-01,2025-03-08 23:05:34
31,江苏,镇江,103,轻度污染,77,PM2.5,2020-03-01,2025-03-08 23:05:34
32,江苏,南通,102,轻度污染,76,PM2.5,2020-03-01,2025-03-08 23:05:34
33,山东,济南,102,轻度污染,76,PM2.5,2020-03-01,2025-03-08 23:05:34
34,安徽,蚌埠,102,轻度污染,76,PM2.5,2020-03-01,2025-03-08 23:05:34
35,山西,临汾,100,良,46,PM10,2020-03-01,2025-03-08 23:05:34
36,辽宁,大连,100,良,75,PM2.5,2020-03-01,2025-03-08 23:05:34
37,浙江,湖州,100,良,75,PM2.5,2020-03-01,2025-03-08 23:05:34
38,安徽,阜阳,100,良,75,PM2.5,2020-03-01,2025-03-08 23:05:34
39,浙江,杭州,99,良,74,PM2.5,2020-03-01,2025-03-08 23:05:34
40,安徽,淮南,99,良,74,PM2.5,2020-03-01,2025-03-08 23:05:34
41,江苏,常州,98,良,73,PM2.5,2020-03-01,2025-03-08 23:05:34
42,河南,平顶山,98,良,73,PM2.5,2020-03-01,2025-03-08 23:05:34
43,山东,日照,98,良,73,PM2.5,2020-03-01,2025-03-08 23:05:34
44,江苏,盐城,95,良,71,PM2.5,2020-03-01,2025-03-08 23:05:34
45,安徽,合肥,94,良,70,PM2.5,2020-03-01,2025-03-08 23:05:34
46,河南,商丘,94,良,70,PM2.5,2020-03-01,2025-03-08 23:05:34
47,浙江,嘉兴,94,良,70,PM2.5,2020-03-01,2025-03-08 23:05:34
48,安徽,宣城,94,良,70,PM2.5,2020-03-01,2025-03-08 23:05:34
49,江苏,徐州,94,良,70,PM2.5,2020-03-01,2025-03-08 23:05:34
50,河南,濮阳,94,良,70,PM2.5,2020-03-01,2025-03-08 23:05:34
51,浙江,绍兴,94,良,70,PM2.5,2020-03-01,2025-03-08 23:05:34
52,山东,聊城,94,良,70,PM2.5,2020-03-01,2025-03-08 23:05:34
53,安徽,芜湖,94,良,70,PM2.5,2020-03-01,2025-03-08 23:05:34
54,山东,菏泽,94,良,70,PM2.5,2020-03-01,2025-03-08 23:05:34
55,安徽,宿州,93,良,69,PM2.5,2020-03-01,2025-03-08 23:05:34
56,甘肃,兰州,92,良,68,PM2.5,2020-03-01,2025-03-08 23:05:34
57,河北,邢台,92,良,68,PM2.5,2020-03-01,2025-03-08 23:05:34
58,内蒙古,呼和浩特,91,良,55,PM10,2020-03-01,2025-03-08 23:05:34
59,江苏,南京,90,良,67,PM2.5,2020-03-01,2025-03-08 23:05:34
60,河南,周口,90,良,67,PM2.5,2020-03-01,2025-03-08 23:05:34
61,山东,枣庄,90,良,67,PM2.5,2020-03-01,2025-03-08 23:05:34
62,湖北,武汉,90,良,67,PM2.5,2020-03-01,2025-03-08 23:05:34
63,江苏,苏州,90,良,67,PM2.5,2020-03-01,2025-03-08 23:05:34
64,安徽,马鞍山,90,良,67,PM2.5,2020-03-01,2025-03-08 23:05:34
65,河南,洛阳,89,良,66,PM2.5,2020-03-01,2025-03-08 23:05:34
66,湖北,襄阳,89,良,66,PM2.5,2020-03-01,2025-03-08 23:05:34
67,河南,鹤壁,89,良,66,PM2.5,2020-03-01,2025-03-08 23:05:34
68,河南,安阳,88,良,65,PM2.5,2020-03-01,2025-03-08 23:05:34
69,河南,漯河,88,良,65,PM2.5,2020-03-01,2025-03-08 23:05:34
70,河北,衡水,88,良,65,PM2.5,2020-03-01,2025-03-08 23:05:34
71,陕西,咸阳,85,良,63,PM10,2020-03-01,2025-03-08 23:05:34
72,黑龙江,哈尔滨,85,良,63,PM2.5,2020-03-01,2025-03-08 23:05:34
73,湖北,宜昌,85,良,63,PM2.5,2020-03-01,2025-03-08 23:05:34
74,安徽,淮北,85,良,63,PM2.5,2020-03-01,2025-03-08 23:05:34
75,宁夏,银川,85,良,55,PM10,2020-03-01,2025-03-08 23:05:34
76,河南,南阳,84,良,62,PM2.5,2020-03-01,2025-03-08 23:05:34
77,湖北,荆州,84,良,62,PM2.5,2020-03-01,2025-03-08 23:05:34
78,内蒙古,包头,83,良,43,PM10,2020-03-01,2025-03-08 23:05:34
79,河北,石家庄,83,良,61,PM2.5,2020-03-01,2025-03-08 23:05:34
80,安徽,安庆,82,良,60,PM2.5,2020-03-01,2025-03-08 23:05:34
81,河南,许昌,82,良,60,PM2.5,2020-03-01,2025-03-08 23:05:34
82,河南,郑州,82,良,60,PM2.5,2020-03-01,2025-03-08 23:05:34
83,江苏,宿迁,80,良,59,PM2.5,2020-03-01,2025-03-08 23:05:34
84,江苏,无锡,80,良,59,PM2.5,2020-03-01,2025-03-08 23:05:34
85,河北,邯郸,80,良,59,PM2.5,2020-03-01,2025-03-08 23:05:34
86,安徽,亳州,79,良,58,PM2.5,2020-03-01,2025-03-08 23:05:34
87,河北,承德,79,良,58,PM2.5,2020-03-01,2025-03-08 23:05:34
88,河南,新乡,79,良,58,PM2.5,2020-03-01,2025-03-08 23:05:34
89,湖北,荆门,78,良,57,PM2.5,2020-03-01,2025-03-08 23:05:34
90,山西,阳泉,78,良,57,PM2.5,2020-03-01,2025-03-08 23:05:34
91,安徽,池州,77,良,56,PM2.5,2020-03-01,2025-03-08 23:05:34
92,河南,焦作,77,良,56,PM2.5,2020-03-01,2025-03-08 23:05:34
93,山西,吕梁,76,良,48,PM10,2020-03-01,2025-03-08 23:05:34
94,安徽,六安,75,良,55,PM2.5,2020-03-01,2025-03-08 23:05:34
95,湖北,咸宁,75,良,55,PM2.5,2020-03-01,2025-03-08 23:05:34
96,河南,三门峡,74,良,51,PM10,2020-03-01,2025-03-08 23:05:34
97,浙江,台州,74,良,54,PM2.5,2020-03-01,2025-03-08 23:05:34
98,山西,忻州,73,良,52,PM10,2020-03-01,2025-03-08 23:05:34
99,四川,泸州,73,良,53,PM2.5,2020-03-01,2025-03-08 23:05:34
100,浙江,衢州,73,良,53,PM2.5,2020-03-01,2025-03-08 23:05:34
101,江西,九江,72,良,52,PM2.5,2020-03-01,2025-03-08 23:05:34
102,山西,太原,72,良,44,PM10,2020-03-01,2025-03-08 23:05:34
103,湖南,湘潭,72,良,52,PM2.5,2020-03-01,2025-03-08 23:05:34
104,山西,运城,72,良,41,PM10,2020-03-01,2025-03-08 23:05:34
105,山西,晋中,71,良,43,PM10,2020-03-01,2025-03-08 23:05:34
106,山西,朔州,70,良,50,PM10,2020-03-01,2025-03-08 23:05:34
107,陕西,铜川,70,良,44,PM10,2020-03-01,2025-03-08 23:05:34
108,安徽,铜陵,70,良,51,PM2.5,2020-03-01,2025-03-08 23:05:34
109,河南,信阳,69,良,50,PM2.5,2020-03-01,2025-03-08 23:05:34
110,浙江,宁波,69,良,50,PM2.5,2020-03-01,2025-03-08 23:05:34
111,四川,广安,69,良,50,PM2.5,2020-03-01,2025-03-08 23:05:34
112,浙江,温州,69,良,50,PM2.5,2020-03-01,2025-03-08 23:05:34
113,河南,驻马店,69,良,50,PM2.5,2020-03-01,2025-03-08 23:05:34
114,湖北,黄冈,68,良,49,PM2.5,2020-03-01,2025-03-08 23:05:34
115,浙江,金华,66,良,46,PM10,2020-03-01,2025-03-08 23:05:34
116,湖南,株洲,65,良,47,PM2.5,2020-03-01,2025-03-08 23:05:34
117,湖南,常德,64,良,46,PM2.5,2020-03-01,2025-03-08 23:05:34
118,山西,晋城,64,良,39,PM10,2020-03-01,2025-03-08 23:05:34
119,陕西,渭南,63,良,35,PM10,2020-03-01,2025-03-08 23:05:34
120,山西,大同,62,良,43,PM10,2020-03-01,2025-03-08 23:05:34
121,湖北,鄂州,62,良,44,PM2.5,2020-03-01,2025-03-08 23:05:34
122,山西,长治,62,良,44,PM2.5,2020-03-01,2025-03-08 23:05:34
123,江西,南昌,60,良,43,PM2.5,2020-03-01,2025-03-08 23:05:34
124,河北,张家口,60,良,37,PM10,2020-03-01,2025-03-08 23:05:34
125,四川,达州,60,良,40,PM10,2020-03-01,2025-03-08 23:05:34
126,四川,南充,59,良,42,PM2.5,2020-03-01,2025-03-08 23:05:34
127,陕西,西安,59,良,32,PM10,2020-03-01,2025-03-08 23:05:34
128,湖南,长沙,59,良,41,PM10,2020-03-01,2025-03-08 23:05:34
129,湖南,岳阳,57,良,40,PM2.5,2020-03-01,2025-03-08 23:05:34
130,四川,资阳,57,良,40,PM2.5,2020-03-01,2025-03-08 23:05:34
131,湖北,黄石,57,良,40,PM2.5,2020-03-01,2025-03-08 23:05:34
132,江西,宜春,56,良,31,PM10,2020-03-01,2025-03-08 23:05:34
133,广东,中山,55,良,34,PM10,2020-03-01,2025-03-08 23:05:34
134,广西,南宁,55,良,39,PM2.5,2020-03-01,2025-03-08 23:05:34
135,四川,德阳,55,良,39,PM2.5,2020-03-01,2025-03-08 23:05:34
136,安徽,黄山,55,良,32,PM10,2020-03-01,2025-03-08 23:05:34
137,江西,新余,54,良,34,PM10,2020-03-01,2025-03-08 23:05:34
138,广东,珠海,54,良,38,PM2.5,2020-03-01,2025-03-08 23:05:34
139,江西,萍乡,54,良,38,PM2.5,2020-03-01,2025-03-08 23:05:34
140,重庆,重庆,54,良,38,PM2.5,2020-03-01,2025-03-08 23:05:34
141,浙江,丽水,53,良,37,PM2.5,2020-03-01,2025-03-08 23:05:34
142,广东,佛山,53,良,29,PM10,2020-03-01,2025-03-08 23:05:34
143,四川,内江,53,良,37,PM2.5,2020-03-01,2025-03-08 23:05:34
144,湖南,益阳,53,良,37,PM2.5,2020-03-01,2025-03-08 23:05:34
145,四川,绵阳,53,良,37,PM2.5,2020-03-01,2025-03-08 23:05:34
146,青海,西宁,53,良,28,PM10,2020-03-01,2025-03-08 23:05:34
147,四川,自贡,51,良,32,PM10,2020-03-01,2025-03-08 23:05:34
148,广东,江门,49,优,30,,2020-03-01,2025-03-08 23:05:34
149,四川,遂宁,49,优,30,,2020-03-01,2025-03-08 23:05:34
150,广东,广州,47,优,28,,2020-03-01,2025-03-08 23:05:34
151,广东,东莞,45,优,28,,2020-03-01,2025-03-08 23:05:34
152,广东,深圳,44,优,26,,2020-03-01,2025-03-08 23:05:34
153,四川,乐山,43,优,30,,2020-03-01,2025-03-08 23:05:34
154,四川,成都,43,优,30,,2020-03-01,2025-03-08 23:05:34
155,云南,昆明,43,优,30,,2020-03-01,2025-03-08 23:05:34
156,四川,眉山,43,优,30,,2020-03-01,2025-03-08 23:05:34
157,福建,厦门,40,优,21,,2020-03-01,2025-03-08 23:05:34
158,福建,福州,40,优,27,,2020-03-01,2025-03-08 23:05:34
159,四川,宜宾,39,优,27,,2020-03-01,2025-03-08 23:05:34
160,新疆,乌鲁木齐,37,优,17,,2020-03-01,2025-03-08 23:05:34
161,四川,雅安,36,优,25,,2020-03-01,2025-03-08 23:05:34
162,上海,上海,33,优,23,,2020-03-01,2025-03-08 23:05:34
163,贵州,贵阳,33,优,23,,2020-03-01,2025-03-08 23:05:34
164,广东,惠州,31,优,19,,2020-03-01,2025-03-08 23:05:34
165,西藏,拉萨,30,优,13,,2020-03-01,2025-03-08 23:05:34
166,浙江,舟山,30,优,16,,2020-03-01,2025-03-08 23:05:34
167,广东,肇庆,29,优,20,,2020-03-01,2025-03-08 23:05:34
168,海南,海口,22,优,14,,2020-03-01,2025-03-08 23:05:34
1,河北,唐山,179,中度污染,135,PM2.5,2020-03-02,2025-03-08 23:05:37
1,河北,唐山,179,中度污染,135,PM2.5,2020-03-02,2025-03-08 23:05:37
2,天津,天津,175,中度污染,132,PM2.5,2020-03-02,2025-03-08 23:05:37
3,河北,廊坊,158,中度污染,120,PM2.5,2020-03-02,2025-03-08 23:05:37
4,湖北,随州,152,中度污染,116,PM2.5,2020-03-02,2025-03-08 23:05:37
5,山东,潍坊,145,轻度污染,111,PM2.5,2020-03-02,2025-03-08 23:05:37
6,山东,东营,142,轻度污染,108,PM2.5,2020-03-02,2025-03-08 23:05:37
7,吉林,长春,142,轻度污染,108,PM2.5,2020-03-02,2025-03-08 23:05:37
8,辽宁,沈阳,138,轻度污染,105,PM2.5,2020-03-02,2025-03-08 23:05:37
9,河北,秦皇岛,134,轻度污染,102,PM2.5,2020-03-02,2025-03-08 23:05:37
10,河北,沧州,127,轻度污染,96,PM2.5,2020-03-02,2025-03-08 23:05:37
11,辽宁,锦州,123,轻度污染,93,PM2.5,2020-03-02,2025-03-08 23:05:37
12,河北,保定,122,轻度污染,92,PM2.5,2020-03-02,2025-03-08 23:05:37
13,山东,淄博,122,轻度污染,92,PM2.5,2020-03-02,2025-03-08 23:05:37
14,北京,北京,119,轻度污染,90,PM2.5,2020-03-02,2025-03-08 23:05:37
15,山东,青岛,119,轻度污染,90,PM2.5,2020-03-02,2025-03-08 23:05:37
16,辽宁,朝阳,118,轻度污染,89,PM2.5,2020-03-02,2025-03-08 23:05:37
17,江苏,连云港,117,轻度污染,88,PM2.5,2020-03-02,2025-03-08 23:05:37
18,辽宁,葫芦岛,115,轻度污染,87,PM2.5,2020-03-02,2025-03-08 23:05:37
19,山东,滨州,114,轻度污染,86,PM2.5,2020-03-02,2025-03-08 23:05:37
20,陕西,宝鸡,112,轻度污染,84,PM2.5,2020-03-02,2025-03-08 23:05:37
21,山东,德州,109,轻度污染,82,PM2.5,2020-03-02,2025-03-08 23:05:37
22,江苏,扬州,109,轻度污染,82,PM2.5,2020-03-02,2025-03-08 23:05:37
23,江苏,泰州,108,轻度污染,81,PM2.5,2020-03-02,2025-03-08 23:05:37
24,湖北,孝感,107,轻度污染,80,PM2.5,2020-03-02,2025-03-08 23:05:37
25,山东,泰安,107,轻度污染,80,PM2.5,2020-03-02,2025-03-08 23:05:37
26,山东,济宁,107,轻度污染,80,PM2.5,2020-03-02,2025-03-08 23:05:37
27,河南,开封,105,轻度污染,79,PM2.5,2020-03-02,2025-03-08 23:05:37
28,江苏,淮安,104,轻度污染,78,PM2.5,2020-03-02,2025-03-08 23:05:37
29,安徽,滁州,104,轻度污染,78,PM2.5,2020-03-02,2025-03-08 23:05:37
30,山东,临沂,103,轻度污染,77,PM2.5,2020-03-02,2025-03-08 23:05:37
31,江苏,镇江,103,轻度污染,77,PM2.5,2020-03-02,2025-03-08 23:05:37
32,江苏,南通,102,轻度污染,76,PM2.5,2020-03-02,2025-03-08 23:05:37
33,山东,济南,102,轻度污染,76,PM2.5,2020-03-02,2025-03-08 23:05:37
34,安徽,蚌埠,102,轻度污染,76,PM2.5,2020-03-02,2025-03-08 23:05:37
35,山西,临汾,100,良,46,PM10,2020-03-02,2025-03-08 23:05:37
36,辽宁,大连,100,良,75,PM2.5,2020-03-02,2025-03-08 23:05:37
37,浙江,湖州,100,良,75,PM2.5,2020-03-02,2025-03-08 23:05:37
38,安徽,阜阳,100,良,75,PM2.5,2020-03-02,2025-03-08 23:05:37
39,浙江,杭州,99,良,74,PM2.5,2020-03-02,2025-03-08 23:05:37
40,安徽,淮南,99,良,74,PM2.5,2020-03-02,2025-03-08 23:05:37
41,江苏,常州,98,良,73,PM2.5,2020-03-02,2025-03-08 23:05:37
42,河南,平顶山,98,良,73,PM2.5,2020-03-02,2025-03-08 23:05:37
43,山东,日照,98,良,73,PM2.5,2020-03-02,2025-03-08 23:05:37
44,江苏,盐城,95,良,71,PM2.5,2020-03-02,2025-03-08 23:05:37
45,安徽,合肥,94,良,70,PM2.5,2020-03-02,2025-03-08 23:05:37
46,河南,商丘,94,良,70,PM2.5,2020-03-02,2025-03-08 23:05:37
47,浙江,嘉兴,94,良,70,PM2.5,2020-03-02,2025-03-08 23:05:37
48,安徽,宣城,94,良,70,PM2.5,2020-03-02,2025-03-08 23:05:37
49,江苏,徐州,94,良,70,PM2.5,2020-03-02,2025-03-08 23:05:37
50,河南,濮阳,94,良,70,PM2.5,2020-03-02,2025-03-08 23:05:37
51,浙江,绍兴,94,良,70,PM2.5,2020-03-02,2025-03-08 23:05:37
52,山东,聊城,94,良,70,PM2.5,2020-03-02,2025-03-08 23:05:37
53,安徽,芜湖,94,良,70,PM2.5,2020-03-02,2025-03-08 23:05:37
54,山东,菏泽,94,良,70,PM2.5,2020-03-02,2025-03-08 23:05:37
55,安徽,宿州,93,良,69,PM2.5,2020-03-02,2025-03-08 23:05:37
56,甘肃,兰州,92,良,68,PM2.5,2020-03-02,2025-03-08 23:05:37
57,河北,邢台,92,良,68,PM2.5,2020-03-02,2025-03-08 23:05:37
58,内蒙古,呼和浩特,91,良,55,PM10,2020-03-02,2025-03-08 23:05:37
59,江苏,南京,90,良,67,PM2.5,2020-03-02,2025-03-08 23:05:37
60,河南,周口,90,良,67,PM2.5,2020-03-02,2025-03-08 23:05:37
61,山东,枣庄,90,良,67,PM2.5,2020-03-02,2025-03-08 23:05:37
62,湖北,武汉,90,良,67,PM2.5,2020-03-02,2025-03-08 23:05:37
63,江苏,苏州,90,良,67,PM2.5,2020-03-02,2025-03-08 23:05:37
64,安徽,马鞍山,90,良,67,PM2.5,2020-03-02,2025-03-08 23:05:37
65,河南,洛阳,89,良,66,PM2.5,2020-03-02,2025-03-08 23:05:37
66,湖北,襄阳,89,良,66,PM2.5,2020-03-02,2025-03-08 23:05:37
67,河南,鹤壁,89,良,66,PM2.5,2020-03-02,2025-03-08 23:05:37
68,河南,安阳,88,良,65,PM2.5,2020-03-02,2025-03-08 23:05:37
69,河南,漯河,88,良,65,PM2.5,2020-03-02,2025-03-08 23:05:37
70,河北,衡水,88,良,65,PM2.5,2020-03-02,2025-03-08 23:05:37
71,陕西,咸阳,85,良,63,PM10,2020-03-02,2025-03-08 23:05:37
72,黑龙江,哈尔滨,85,良,63,PM2.5,2020-03-02,2025-03-08 23:05:37
73,湖北,宜昌,85,良,63,PM2.5,2020-03-02,2025-03-08 23:05:37
74,安徽,淮北,85,良,63,PM2.5,2020-03-02,2025-03-08 23:05:37
75,宁夏,银川,85,良,55,PM10,2020-03-02,2025-03-08 23:05:37
76,河南,南阳,84,良,62,PM2.5,2020-03-02,2025-03-08 23:05:37
77,湖北,荆州,84,良,62,PM2.5,2020-03-02,2025-03-08 23:05:37
78,内蒙古,包头,83,良,43,PM10,2020-03-02,2025-03-08 23:05:37
79,河北,石家庄,83,良,61,PM2.5,2020-03-02,2025-03-08 23:05:37
80,安徽,安庆,82,良,60,PM2.5,2020-03-02,2025-03-08 23:05:37
81,河南,许昌,82,良,60,PM2.5,2020-03-02,2025-03-08 23:05:37
82,河南,郑州,82,良,60,PM2.5,2020-03-02,2025-03-08 23:05:37
83,江苏,宿迁,80,良,59,PM2.5,2020-03-02,2025-03-08 23:05:37
84,江苏,无锡,80,良,59,PM2.5,2020-03-02,2025-03-08 23:05:37
85,河北,邯郸,80,良,59,PM2.5,2020-03-02,2025-03-08 23:05:37
86,安徽,亳州,79,良,58,PM2.5,2020-03-02,2025-03-08 23:05:37
87,河北,承德,79,良,58,PM2.5,2020-03-02,2025-03-08 23:05:37
88,河南,新乡,79,良,58,PM2.5,2020-03-02,2025-03-08 23:05:37
89,湖北,荆门,78,良,57,PM2.5,2020-03-02,2025-03-08 23:05:37
90,山西,阳泉,78,良,57,PM2.5,2020-03-02,2025-03-08 23:05:37
91,安徽,池州,77,良,56,PM2.5,2020-03-02,2025-03-08 23:05:37
92,河南,焦作,77,良,56,PM2.5,2020-03-02,2025-03-08 23:05:37
93,山西,吕梁,76,良,48,PM10,2020-03-02,2025-03-08 23:05:37
94,安徽,六安,75,良,55,PM2.5,2020-03-02,2025-03-08 23:05:37
95,湖北,咸宁,75,良,55,PM2.5,2020-03-02,2025-03-08 23:05:37
96,河南,三门峡,74,良,51,PM10,2020-03-02,2025-03-08 23:05:37
97,浙江,台州,74,良,54,PM2.5,2020-03-02,2025-03-08 23:05:37
98,山西,忻州,73,良,52,PM10,2020-03-02,2025-03-08 23:05:37
99,四川,泸州,73,良,53,PM2.5,2020-03-02,2025-03-08 23:05:37
100,浙江,衢州,73,良,53,PM2.5,2020-03-02,2025-03-08 23:05:37
101,江西,九江,72,良,52,PM2.5,2020-03-02,2025-03-08 23:05:37
102,山西,太原,72,良,44,PM10,2020-03-02,2025-03-08 23:05:37
103,湖南,湘潭,72,良,52,PM2.5,2020-03-02,2025-03-08 23:05:37
104,山西,运城,72,良,41,PM10,2020-03-02,2025-03-08 23:05:37
105,山西,晋中,71,良,43,PM10,2020-03-02,2025-03-08 23:05:37
106,山西,朔州,70,良,50,PM10,2020-03-02,2025-03-08 23:05:37
107,陕西,铜川,70,良,44,PM10,2020-03-02,2025-03-08 23:05:37
108,安徽,铜陵,70,良,51,PM2.5,2020-03-02,2025-03-08 23:05:37
109,河南,信阳,69,良,50,PM2.5,2020-03-02,2025-03-08 23:05:37
110,浙江,宁波,69,良,50,PM2.5,2020-03-02,2025-03-08 23:05:37
111,四川,广安,69,良,50,PM2.5,2020-03-02,2025-03-08 23:05:37
112,浙江,温州,69,良,50,PM2.5,2020-03-02,2025-03-08 23:05:37
113,河南,驻马店,69,良,50,PM2.5,2020-03-02,2025-03-08 23:05:37
114,湖北,黄冈,68,良,49,PM2.5,2020-03-02,2025-03-08 23:05:37
115,浙江,金华,66,良,46,PM10,2020-03-02,2025-03-08 23:05:37
116,湖南,株洲,65,良,47,PM2.5,2020-03-02,2025-03-08 23:05:37
117,湖南,常德,64,良,46,PM2.5,2020-03-02,2025-03-08 23:05:37
118,山西,晋城,64,良,39,PM10,2020-03-02,2025-03-08 23:05:37
119,陕西,渭南,63,良,35,PM10,2020-03-02,2025-03-08 23:05:37
120,山西,大同,62,良,43,PM10,2020-03-02,2025-03-08 23:05:37
121,湖北,鄂州,62,良,44,PM2.5,2020-03-02,2025-03-08 23:05:37
122,山西,长治,62,良,44,PM2.5,2020-03-02,2025-03-08 23:05:37
123,江西,南昌,60,良,43,PM2.5,2020-03-02,2025-03-08 23:05:37
