rank,province,city,aqi,quality_level,pm25,main_pollutant,date,timestamp
36,辽宁,大连,100,良,75,PM2.5,2021-01-01,2025-03-08 23:19:07
37,浙江,湖州,100,良,75,PM2.5,2021-01-01,2025-03-08 23:19:07
38,安徽,阜阳,100,良,75,PM2.5,2021-01-01,2025-03-08 23:19:07
39,浙江,杭州,99,良,74,PM2.5,2021-01-01,2025-03-08 23:19:07
40,安徽,淮南,99,良,74,PM2.5,2021-01-01,2025-03-08 23:19:07
41,江苏,常州,98,良,73,PM2.5,2021-01-01,2025-03-08 23:19:07
42,河南,平顶山,98,良,73,PM2.5,2021-01-01,2025-03-08 23:19:07
43,山东,日照,98,良,73,PM2.5,2021-01-01,2025-03-08 23:19:07
44,江苏,盐城,95,良,71,PM2.5,2021-01-01,2025-03-08 23:19:07
45,安徽,合肥,94,良,70,PM2.5,2021-01-01,2025-03-08 23:19:07
46,河南,商丘,94,良,70,PM2.5,2021-01-01,2025-03-08 23:19:07
47,浙江,嘉兴,94,良,70,PM2.5,2021-01-01,2025-03-08 23:19:07
48,安徽,宣城,94,良,70,PM2.5,2021-01-01,2025-03-08 23:19:07
49,江苏,徐州,94,良,70,PM2.5,2021-01-01,2025-03-08 23:19:07
50,河南,濮阳,94,良,70,PM2.5,2021-01-01,2025-03-08 23:19:07
51,浙江,绍兴,94,良,70,PM2.5,2021-01-01,2025-03-08 23:19:07
52,山东,聊城,94,良,70,PM2.5,2021-01-01,2025-03-08 23:19:07
53,安徽,芜湖,94,良,70,PM2.5,2021-01-01,2025-03-08 23:19:07
54,山东,菏泽,94,良,70,PM2.5,2021-01-01,2025-03-08 23:19:07
55,安徽,宿州,93,良,69,PM2.5,2021-01-01,2025-03-08 23:19:07
56,甘肃,兰州,92,良,68,PM2.5,2021-01-01,2025-03-08 23:19:07
57,河北,邢台,92,良,68,PM2.5,2021-01-01,2025-03-08 23:19:07
58,内蒙古,呼和浩特,91,良,55,PM10,2021-01-01,2025-03-08 23:19:07
59,江苏,南京,90,良,67,PM2.5,2021-01-01,2025-03-08 23:19:07
60,河南,周口,90,良,67,PM2.5,2021-01-01,2025-03-08 23:19:07
61,山东,枣庄,90,良,67,PM2.5,2021-01-01,2025-03-08 23:19:07
62,湖北,武汉,90,良,67,PM2.5,2021-01-01,2025-03-08 23:19:07
63,江苏,苏州,90,良,67,PM2.5,2021-01-01,2025-03-08 23:19:07
64,安徽,马鞍山,90,良,67,PM2.5,2021-01-01,2025-03-08 23:19:07
65,河南,洛阳,89,良,66,PM2.5,2021-01-01,2025-03-08 23:19:07
66,湖北,襄阳,89,良,66,PM2.5,2021-01-01,2025-03-08 23:19:07
67,河南,鹤壁,89,良,66,PM2.5,2021-01-01,2025-03-08 23:19:07
68,河南,安阳,88,良,65,PM2.5,2021-01-01,2025-03-08 23:19:07
69,河南,漯河,88,良,65,PM2.5,2021-01-01,2025-03-08 23:19:07
70,河北,衡水,88,良,65,PM2.5,2021-01-01,2025-03-08 23:19:07
71,陕西,咸阳,85,良,63,PM10,2021-01-01,2025-03-08 23:19:07
72,黑龙江,哈尔滨,85,良,63,PM2.5,2021-01-01,2025-03-08 23:19:07
73,湖北,宜昌,85,良,63,PM2.5,2021-01-01,2025-03-08 23:19:07
74,安徽,淮北,85,良,63,PM2.5,2021-01-01,2025-03-08 23:19:07
75,宁夏,银川,85,良,55,PM10,2021-01-01,2025-03-08 23:19:07
76,河南,南阳,84,良,62,PM2.5,2021-01-01,2025-03-08 23:19:07
77,湖北,荆州,84,良,62,PM2.5,2021-01-01,2025-03-08 23:19:07
78,内蒙古,包头,83,良,43,PM10,2021-01-01,2025-03-08 23:19:07
79,河北,石家庄,83,良,61,PM2.5,2021-01-01,2025-03-08 23:19:07
80,安徽,安庆,82,良,60,PM2.5,2021-01-01,2025-03-08 23:19:07
81,河南,许昌,82,良,60,PM2.5,2021-01-01,2025-03-08 23:19:07
82,河南,郑州,82,良,60,PM2.5,2021-01-01,2025-03-08 23:19:07
83,江苏,宿迁,80,良,59,PM2.5,2021-01-01,2025-03-08 23:19:07
84,江苏,无锡,80,良,59,PM2.5,2021-01-01,2025-03-08 23:19:07
85,河北,邯郸,80,良,59,PM2.5,2021-01-01,2025-03-08 23:19:07
86,安徽,亳州,79,良,58,PM2.5,2021-01-01,2025-03-08 23:19:07
87,河北,承德,79,良,58,PM2.5,2021-01-01,2025-03-08 23:19:07
88,河南,新乡,79,良,58,PM2.5,2021-01-01,2025-03-08 23:19:07
89,湖北,荆门,78,良,57,PM2.5,2021-01-01,2025-03-08 23:19:07
90,山西,阳泉,78,良,57,PM2.5,2021-01-01,2025-03-08 23:19:07
91,安徽,池州,77,良,56,PM2.5,2021-01-01,2025-03-08 23:19:07
92,河南,焦作,77,良,56,PM2.5,2021-01-01,2025-03-08 23:19:07
93,山西,吕梁,76,良,48,PM10,2021-01-01,2025-03-08 23:19:07
94,安徽,六安,75,良,55,PM2.5,2021-01-01,2025-03-08 23:19:07
95,湖北,咸宁,75,良,55,PM2.5,2021-01-01,2025-03-08 23:19:07
96,河南,三门峡,74,良,51,PM10,2021-01-01,2025-03-08 23:19:07
97,浙江,台州,74,良,54,PM2.5,2021-01-01,2025-03-08 23:19:07
98,山西,忻州,73,良,52,PM10,2021-01-01,2025-03-08 23:19:07
99,四川,泸州,73,良,53,PM2.5,2021-01-01,2025-03-08 23:19:07
100,浙江,衢州,73,良,53,PM2.5,2021-01-01,2025-03-08 23:19:07
101,江西,九江,72,良,52,PM2.5,2021-01-01,2025-03-08 23:19:07
102,山西,太原,72,良,44,PM10,2021-01-01,2025-03-08 23:19:07
103,湖南,湘潭,72,良,52,PM2.5,2021-01-01,2025-03-08 23:19:07
104,山西,运城,72,良,41,PM10,2021-01-01,2025-03-08 23:19:07
105,山西,晋中,71,良,43,PM10,2021-01-01,2025-03-08 23:19:07
106,山西,朔州,70,良,50,PM10,2021-01-01,2025-03-08 23:19:07
107,陕西,铜川,70,良,44,PM10,2021-01-01,2025-03-08 23:19:07
108,安徽,铜陵,70,良,51,PM2.5,2021-01-01,2025-03-08 23:19:07
109,河南,信阳,69,良,50,PM2.5,2021-01-01,2025-03-08 23:19:07
110,浙江,宁波,69,良,50,PM2.5,2021-01-01,2025-03-08 23:19:07
111,四川,广安,69,良,50,PM2.5,2021-01-01,2025-03-08 23:19:07
112,浙江,温州,69,良,50,PM2.5,2021-01-01,2025-03-08 23:19:07
113,河南,驻马店,69,良,50,PM2.5,2021-01-01,2025-03-08 23:19:07
114,湖北,黄冈,68,良,49,PM2.5,2021-01-01,2025-03-08 23:19:07
115,浙江,金华,66,良,46,PM10,2021-01-01,2025-03-08 23:19:07
116,湖南,株洲,65,良,47,PM2.5,2021-01-01,2025-03-08 23:19:07
117,湖南,常德,64,良,46,PM2.5,2021-01-01,2025-03-08 23:19:07
118,山西,晋城,64,良,39,PM10,2021-01-01,2025-03-08 23:19:07
119,陕西,渭南,63,良,35,PM10,2021-01-01,2025-03-08 23:19:07
120,山西,大同,62,良,43,PM10,2021-01-01,2025-03-08 23:19:07
121,湖北,鄂州,62,良,44,PM2.5,2021-01-01,2025-03-08 23:19:07
122,山西,长治,62,良,44,PM2.5,2021-01-01,2025-03-08 23:19:07
123,江西,南昌,60,良,43,PM2.5,2021-01-01,2025-03-08 23:19:07
124,河北,张家口,60,良,37,PM10,2021-01-01,2025-03-08 23:19:07
125,四川,达州,60,良,40,PM10,2021-01-01,2025-03-08 23:19:07
126,四川,南充,59,良,42,PM2.5,2021-01-01,2025-03-08 23:19:07
127,陕西,西安,59,良,32,PM10,2021-01-01,2025-03-08 23:19:07
128,湖南,长沙,59,良,41,PM10,2021-01-01,2025-03-08 23:19:07
129,湖南,岳阳,57,良,40,PM2.5,2021-01-01,2025-03-08 23:19:07
130,四川,资阳,57,良,40,PM2.5,2021-01-01,2025-03-08 23:19:07
131,湖北,黄石,57,良,40,PM2.5,2021-01-01,2025-03-08 23:19:07
132,江西,宜春,56,良,31,PM10,2021-01-01,2025-03-08 23:19:07
133,广东,中山,55,良,34,PM10,2021-01-01,2025-03-08 23:19:07
134,广西,南宁,55,良,39,PM2.5,2021-01-01,2025-03-08 23:19:07
135,四川,德阳,55,良,39,PM2.5,2021-01-01,2025-03-08 23:19:07
136,安徽,黄山,55,良,32,PM10,2021-01-01,2025-03-08 23:19:07
137,江西,新余,54,良,34,PM10,2021-01-01,2025-03-08 23:19:07
138,广东,珠海,54,良,38,PM2.5,2021-01-01,2025-03-08 23:19:07
139,江西,萍乡,54,良,38,PM2.5,2021-01-01,2025-03-08 23:19:07
140,重庆,重庆,54,良,38,PM2.5,2021-01-01,2025-03-08 23:19:07
141,浙江,丽水,53,良,37,PM2.5,2021-01-01,2025-03-08 23:19:07
142,广东,佛山,53,良,29,PM10,2021-01-01,2025-03-08 23:19:07
143,四川,内江,53,良,37,PM2.5,2021-01-01,2025-03-08 23:19:07
144,湖南,益阳,53,良,37,PM2.5,2021-01-01,2025-03-08 23:19:07
145,四川,绵阳,53,良,37,PM2.5,2021-01-01,2025-03-08 23:19:07
146,青海,西宁,53,良,28,PM10,2021-01-01,2025-03-08 23:19:07
147,四川,自贡,51,良,32,PM10,2021-01-01,2025-03-08 23:19:07
148,广东,江门,49,优,30,,2021-01-01,2025-03-08 23:19:07
149,四川,遂宁,49,优,30,,2021-01-01,2025-03-08 23:19:07
150,广东,广州,47,优,28,,2021-01-01,2025-03-08 23:19:07
151,广东,东莞,45,优,28,,2021-01-01,2025-03-08 23:19:07
152,广东,深圳,44,优,26,,2021-01-01,2025-03-08 23:19:07
153,四川,乐山,43,优,30,,2021-01-01,2025-03-08 23:19:07
154,四川,成都,43,优,30,,2021-01-01,2025-03-08 23:19:07
155,云南,昆明,43,优,30,,2021-01-01,2025-03-08 23:19:07
156,四川,眉山,43,优,30,,2021-01-01,2025-03-08 23:19:07
157,福建,厦门,40,优,21,,2021-01-01,2025-03-08 23:19:07
158,福建,福州,40,优,27,,2021-01-01,2025-03-08 23:19:07
159,四川,宜宾,39,优,27,,2021-01-01,2025-03-08 23:19:07
160,新疆,乌鲁木齐,37,优,17,,2021-01-01,2025-03-08 23:19:07
161,四川,雅安,36,优,25,,2021-01-01,2025-03-08 23:19:07
162,上海,上海,33,优,23,,2021-01-01,2025-03-08 23:19:07
163,贵州,贵阳,33,优,23,,2021-01-01,2025-03-08 23:19:07
164,广东,惠州,31,优,19,,2021-01-01,2025-03-08 23:19:07
165,西藏,拉萨,30,优,13,,2021-01-01,2025-03-08 23:19:07
166,浙江,舟山,30,优,16,,2021-01-01,2025-03-08 23:19:07
167,广东,肇庆,29,优,20,,2021-01-01,2025-03-08 23:19:07
168,海南,海口,22,优,14,,2021-01-01,2025-03-08 23:19:07
1,河北,唐山,179,中度污染,135,PM2.5,2021-01-02,2025-03-08 23:19:09
1,河北,唐山,179,中度污染,135,PM2.5,2021-01-02,2025-03-08 23:19:09
2,天津,天津,175,中度污染,132,PM2.5,2021-01-02,2025-03-08 23:19:09
3,河北,廊坊,158,中度污染,120,PM2.5,2021-01-02,2025-03-08 23:19:09
4,湖北,随州,152,中度污染,116,PM2.5,2021-01-02,2025-03-08 23:19:09
5,山东,潍坊,145,轻度污染,111,PM2.5,2021-01-02,2025-03-08 23:19:09
6,山东,东营,142,轻度污染,108,PM2.5,2021-01-02,2025-03-08 23:19:09
7,吉林,长春,142,轻度污染,108,PM2.5,2021-01-02,2025-03-08 23:19:09
8,辽宁,沈阳,138,轻度污染,105,PM2.5,2021-01-02,2025-03-08 23:19:09
9,河北,秦皇岛,134,轻度污染,102,PM2.5,2021-01-02,2025-03-08 23:19:09
10,河北,沧州,127,轻度污染,96,PM2.5,2021-01-02,2025-03-08 23:19:09
11,辽宁,锦州,123,轻度污染,93,PM2.5,2021-01-02,2025-03-08 23:19:09
12,河北,保定,122,轻度污染,92,PM2.5,2021-01-02,2025-03-08 23:19:09
13,山东,淄博,122,轻度污染,92,PM2.5,2021-01-02,2025-03-08 23:19:09
14,北京,北京,119,轻度污染,90,PM2.5,2021-01-02,2025-03-08 23:19:09
15,山东,青岛,119,轻度污染,90,PM2.5,2021-01-02,2025-03-08 23:19:09
16,辽宁,朝阳,118,轻度污染,89,PM2.5,2021-01-02,2025-03-08 23:19:09
17,江苏,连云港,117,轻度污染,88,PM2.5,2021-01-02,2025-03-08 23:19:09
18,辽宁,葫芦岛,115,轻度污染,87,PM2.5,2021-01-02,2025-03-08 23:19:09
19,山东,滨州,114,轻度污染,86,PM2.5,2021-01-02,2025-03-08 23:19:09
20,陕西,宝鸡,112,轻度污染,84,PM2.5,2021-01-02,2025-03-08 23:19:09
21,山东,德州,109,轻度污染,82,PM2.5,2021-01-02,2025-03-08 23:19:09
22,江苏,扬州,109,轻度污染,82,PM2.5,2021-01-02,2025-03-08 23:19:09
23,江苏,泰州,108,轻度污染,81,PM2.5,2021-01-02,2025-03-08 23:19:09
24,湖北,孝感,107,轻度污染,80,PM2.5,2021-01-02,2025-03-08 23:19:09
25,山东,泰安,107,轻度污染,80,PM2.5,2021-01-02,2025-03-08 23:19:09
26,山东,济宁,107,轻度污染,80,PM2.5,2021-01-02,2025-03-08 23:19:09
27,河南,开封,105,轻度污染,79,PM2.5,2021-01-02,2025-03-08 23:19:09
28,江苏,淮安,104,轻度污染,78,PM2.5,2021-01-02,2025-03-08 23:19:09
29,安徽,滁州,104,轻度污染,78,PM2.5,2021-01-02,2025-03-08 23:19:09
30,山东,临沂,103,轻度污染,77,PM2.5,2021-01-02,2025-03-08 23:19:09
31,江苏,镇江,103,轻度污染,77,PM2.5,2021-01-02,2025-03-08 23:19:09
32,江苏,南通,102,轻度污染,76,PM2.5,2021-01-02,2025-03-08 23:19:09
33,山东,济南,102,轻度污染,76,PM2.5,2021-01-02,2025-03-08 23:19:09
34,安徽,蚌埠,102,轻度污染,76,PM2.5,2021-01-02,2025-03-08 23:19:09
35,山西,临汾,100,良,46,PM10,2021-01-02,2025-03-08 23:19:09
36,辽宁,大连,100,良,75,PM2.5,2021-01-02,2025-03-08 23:19:09
37,浙江,湖州,100,良,75,PM2.5,2021-01-02,2025-03-08 23:19:09
38,安徽,阜阳,100,良,75,PM2.5,2021-01-02,2025-03-08 23:19:09
39,浙江,杭州,99,良,74,PM2.5,2021-01-02,2025-03-08 23:19:09
40,安徽,淮南,99,良,74,PM2.5,2021-01-02,2025-03-08 23:19:09
41,江苏,常州,98,良,73,PM2.5,2021-01-02,2025-03-08 23:19:09
42,河南,平顶山,98,良,73,PM2.5,2021-01-02,2025-03-08 23:19:09
43,山东,日照,98,良,73,PM2.5,2021-01-02,2025-03-08 23:19:09
44,江苏,盐城,95,良,71,PM2.5,2021-01-02,2025-03-08 23:19:09
45,安徽,合肥,94,良,70,PM2.5,2021-01-02,2025-03-08 23:19:09
46,河南,商丘,94,良,70,PM2.5,2021-01-02,2025-03-08 23:19:09
47,浙江,嘉兴,94,良,70,PM2.5,2021-01-02,2025-03-08 23:19:09
48,安徽,宣城,94,良,70,PM2.5,2021-01-02,2025-03-08 23:19:09
49,江苏,徐州,94,良,70,PM2.5,2021-01-02,2025-03-08 23:19:09
50,河南,濮阳,94,良,70,PM2.5,2021-01-02,2025-03-08 23:19:09
51,浙江,绍兴,94,良,70,PM2.5,2021-01-02,2025-03-08 23:19:09
52,山东,聊城,94,良,70,PM2.5,2021-01-02,2025-03-08 23:19:09
53,安徽,芜湖,94,良,70,PM2.5,2021-01-02,2025-03-08 23:19:09
54,山东,菏泽,94,良,70,PM2.5,2021-01-02,2025-03-08 23:19:09
55,安徽,宿州,93,良,69,PM2.5,2021-01-02,2025-03-08 23:19:09
56,甘肃,兰州,92,良,68,PM2.5,2021-01-02,2025-03-08 23:19:09
57,河北,邢台,92,良,68,PM2.5,2021-01-02,2025-03-08 23:19:09
58,内蒙古,呼和浩特,91,良,55,PM10,2021-01-02,2025-03-08 23:19:09
59,江苏,南京,90,良,67,PM2.5,2021-01-02,2025-03-08 23:19:09
60,河南,周口,90,良,67,PM2.5,2021-01-02,2025-03-08 23:19:09
61,山东,枣庄,90,良,67,PM2.5,2021-01-02,2025-03-08 23:19:09
62,湖北,武汉,90,良,67,PM2.5,2021-01-02,2025-03-08 23:19:09
63,江苏,苏州,90,良,67,PM2.5,2021-01-02,2025-03-08 23:19:09
64,安徽,马鞍山,90,良,67,PM2.5,2021-01-02,2025-03-08 23:19:09
65,河南,洛阳,89,良,66,PM2.5,2021-01-02,2025-03-08 23:19:09
66,湖北,襄阳,89,良,66,PM2.5,2021-01-02,2025-03-08 23:19:09
67,河南,鹤壁,89,良,66,PM2.5,2021-01-02,2025-03-08 23:19:09
68,河南,安阳,88,良,65,PM2.5,2021-01-02,2025-03-08 23:19:09
69,河南,漯河,88,良,65,PM2.5,2021-01-02,2025-03-08 23:19:09
70,河北,衡水,88,良,65,PM2.5,2021-01-02,2025-03-08 23:19:09
71,陕西,咸阳,85,良,63,PM10,2021-01-02,2025-03-08 23:19:09
72,黑龙江,哈尔滨,85,良,63,PM2.5,2021-01-02,2025-03-08 23:19:09
73,湖北,宜昌,85,良,63,PM2.5,2021-01-02,2025-03-08 23:19:09
74,安徽,淮北,85,良,63,PM2.5,2021-01-02,2025-03-08 23:19:09
75,宁夏,银川,85,良,55,PM10,2021-01-02,2025-03-08 23:19:09
76,河南,南阳,84,良,62,PM2.5,2021-01-02,2025-03-08 23:19:09
77,湖北,荆州,84,良,62,PM2.5,2021-01-02,2025-03-08 23:19:09
78,内蒙古,包头,83,良,43,PM10,2021-01-02,2025-03-08 23:19:09
79,河北,石家庄,83,良,61,PM2.5,2021-01-02,2025-03-08 23:19:09
80,安徽,安庆,82,良,60,PM2.5,2021-01-02,2025-03-08 23:19:09
81,河南,许昌,82,良,60,PM2.5,2021-01-02,2025-03-08 23:19:09
82,河南,郑州,82,良,60,PM2.5,2021-01-02,2025-03-08 23:19:09
83,江苏,宿迁,80,良,59,PM2.5,2021-01-02,2025-03-08 23:19:09
84,江苏,无锡,80,良,59,PM2.5,2021-01-02,2025-03-08 23:19:09
85,河北,邯郸,80,良,59,PM2.5,2021-01-02,2025-03-08 23:19:09
86,安徽,亳州,79,良,58,PM2.5,2021-01-02,2025-03-08 23:19:09
87,河北,承德,79,良,58,PM2.5,2021-01-02,2025-03-08 23:19:09
88,河南,新乡,79,良,58,PM2.5,2021-01-02,2025-03-08 23:19:09
89,湖北,荆门,78,良,57,PM2.5,2021-01-02,2025-03-08 23:19:09
90,山西,阳泉,78,良,57,PM2.5,2021-01-02,2025-03-08 23:19:09
91,安徽,池州,77,良,56,PM2.5,2021-01-02,2025-03-08 23:19:09
92,河南,焦作,77,良,56,PM2.5,2021-01-02,2025-03-08 23:19:09
93,山西,吕梁,76,良,48,PM10,2021-01-02,2025-03-08 23:19:09
94,安徽,六安,75,良,55,PM2.5,2021-01-02,2025-03-08 23:19:09
95,湖北,咸宁,75,良,55,PM2.5,2021-01-02,2025-03-08 23:19:09
96,河南,三门峡,74,良,51,PM10,2021-01-02,2025-03-08 23:19:09
97,浙江,台州,74,良,54,PM2.5,2021-01-02,2025-03-08 23:19:09
98,山西,忻州,73,良,52,PM10,2021-01-02,2025-03-08 23:19:09
99,四川,泸州,73,良,53,PM2.5,2021-01-02,2025-03-08 23:19:09
100,浙江,衢州,73,良,53,PM2.5,2021-01-02,2025-03-08 23:19:09
101,江西,九江,72,良,52,PM2.5,2021-01-02,2025-03-08 23:19:09
102,山西,太原,72,良,44,PM10,2021-01-02,2025-03-08 23:19:09
103,湖南,湘潭,72,良,52,PM2.5,2021-01-02,2025-03-08 23:19:09
104,山西,运城,72,良,41,PM10,2021-01-02,2025-03-08 23:19:09
105,山西,晋中,71,良,43,PM10,2021-01-02,2025-03-08 23:19:09
106,山西,朔州,70,良,50,PM10,2021-01-02,2025-03-08 23:19:09
107,陕西,铜川,70,良,44,PM10,2021-01-02,2025-03-08 23:19:09
108,安徽,铜陵,70,良,51,PM2.5,2021-01-02,2025-03-08 23:19:09
109,河南,信阳,69,良,50,PM2.5,2021-01-02,2025-03-08 23:19:09
110,浙江,宁波,69,良,50,PM2.5,2021-01-02,2025-03-08 23:19:09
111,四川,广安,69,良,50,PM2.5,2021-01-02,2025-03-08 23:19:09
112,浙江,温州,69,良,50,PM2.5,2021-01-02,2025-03-08 23:19:09
113,河南,驻马店,69,良,50,PM2.5,2021-01-02,2025-03-08 23:19:09
114,湖北,黄冈,68,良,49,PM2.5,2021-01-02,2025-03-08 23:19:09
115,浙江,金华,66,良,46,PM10,2021-01-02,2025-03-08 23:19:09
116,湖南,株洲,65,良,47,PM2.5,2021-01-02,2025-03-08 23:19:09
117,湖南,常德,64,良,46,PM2.5,2021-01-02,2025-03-08 23:19:09
118,山西,晋城,64,良,39,PM10,2021-01-02,2025-03-08 23:19:09
119,陕西,渭南,63,良,35,PM10,2021-01-02,2025-03-08 23:19:09
120,山西,大同,62,良,43,PM10,2021-01-02,2025-03-08 23:19:09
121,湖北,鄂州,62,良,44,PM2.5,2021-01-02,2025-03-08 23:19:09
122,山西,长治,62,良,44,PM2.5,2021-01-02,2025-03-08 23:19:09
123,江西,南昌,60,良,43,PM2.5,2021-01-02,2025-03-08 23:19:09
124,河北,张家口,60,良,37,PM10,2021-01-02,2025-03-08 23:19:09
125,四川,达州,60,良,40,PM10,2021-01-02,2025-03-08 23:19:09
126,四川,南充,59,良,42,PM2.5,2021-01-02,2025-03-08 23:19:09
127,陕西,西安,59,良,32,PM10,2021-01-02,2025-03-08 23:19:09
128,湖南,长沙,59,良,41,PM10,2021-01-02,2025-03-08 23:19:09
129,湖南,岳阳,57,良,40,PM2.5,2021-01-02,2025-03-08 23:19:09
130,四川,资阳,57,良,40,PM2.5,2021-01-02,2025-03-08 23:19:09
131,湖北,黄石,57,良,40,PM2.5,2021-01-02,2025-03-08 23:19:09
132,江西,宜春,56,良,31,PM10,2021-01-02,2025-03-08 23:19:09
133,广东,中山,55,良,34,PM10,2021-01-02,2025-03-08 23:19:09
134,广西,南宁,55,良,39,PM2.5,2021-01-02,2025-03-08 23:19:09
135,四川,德阳,55,良,39,PM2.5,2021-01-02,2025-03-08 23:19:09
136,安徽,黄山,55,良,32,PM10,2021-01-02,2025-03-08 23:19:09
137,江西,新余,54,良,34,PM10,2021-01-02,2025-03-08 23:19:09
138,广东,珠海,54,良,38,PM2.5,2021-01-02,2025-03-08 23:19:09
139,江西,萍乡,54,良,38,PM2.5,2021-01-02,2025-03-08 23:19:09
140,重庆,重庆,54,良,38,PM2.5,2021-01-02,2025-03-08 23:19:09
141,浙江,丽水,53,良,37,PM2.5,2021-01-02,2025-03-08 23:19:09
142,广东,佛山,53,良,29,PM10,2021-01-02,2025-03-08 23:19:09
143,四川,内江,53,良,37,PM2.5,2021-01-02,2025-03-08 23:19:09
144,湖南,益阳,53,良,37,PM2.5,2021-01-02,2025-03-08 23:19:09
145,四川,绵阳,53,良,37,PM2.5,2021-01-02,2025-03-08 23:19:09
146,青海,西宁,53,良,28,PM10,2021-01-02,2025-03-08 23:19:09
147,四川,自贡,51,良,32,PM10,2021-01-02,2025-03-08 23:19:09
148,广东,江门,49,优,30,,2021-01-02,2025-03-08 23:19:09
149,四川,遂宁,49,优,30,,2021-01-02,2025-03-08 23:19:09
150,广东,广州,47,优,28,,2021-01-02,2025-03-08 23:19:09
151,广东,东莞,45,优,28,,2021-01-02,2025-03-08 23:19:09
152,广东,深圳,44,优,26,,2021-01-02,2025-03-08 23:19:09
153,四川,乐山,43,优,30,,2021-01-02,2025-03-08 23:19:09
154,四川,成都,43,优,30,,2021-01-02,2025-03-08 23:19:09
155,云南,昆明,43,优,30,,2021-01-02,2025-03-08 23:19:09
156,四川,眉山,43,优,30,,2021-01-02,2025-03-08 23:19:09
157,福建,厦门,40,优,21,,2021-01-02,2025-03-08 23:19:09
158,福建,福州,40,优,27,,2021-01-02,2025-03-08 23:19:09
159,四川,宜宾,39,优,27,,2021-01-02,2025-03-08 23:19:09
160,新疆,乌鲁木齐,37,优,17,,2021-01-02,2025-03-08 23:19:09
161,四川,雅安,36,优,25,,2021-01-02,2025-03-08 23:19:09
162,上海,上海,33,优,23,,2021-01-02,2025-03-08 23:19:09
163,贵州,贵阳,33,优,23,,2021-01-02,2025-03-08 23:19:09
164,广东,惠州,31,优,19,,2021-01-02,2025-03-08 23:19:09
165,西藏,拉萨,30,优,13,,2021-01-02,2025-03-08 23:19:09
